Generated	CHRF2	CHRF2++	BLEU Details
पूरे देश के लोग पाँच सौ गीगावॉट शब्द सुनते हैं या नहीं तो मेरी ओर ऐसा-वैसा देखते हैं।	17.98321083453487	15.615132543765547	BLEU = 4.30 11.1/5.9/3.1/1.7 (BP = 1.000 ratio = 1.000 hyp_len = 18 ref_len = 18)
लेकिन आज मैं विश् वास के साथ देशवासियों से कहता हूं कि हम यह लक्ष्य भी पूरा करेंगे।	9.250495977685128	6.937871983263848	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.125 hyp_len = 18 ref_len = 16)
और इन लोगों की भी सेवा करेंगे। हमारे भविष् य की भी सेवा करेंगे। हमारे बच्चों के लिए एक लंबे-लंबे भविष् य बनेगा।	8.331825423500769	6.248869067625577	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.095 hyp_len = 23 ref_len = 21)
हम 2030 तक हमारी ट्रेन को Net Zero Emission का लक्ष्य लेकर चलाएंगे।	30.055613933486814	30.020120727325278	BLEU = 18.93 38.5/25.0/18.2/10.0 (BP = 0.926 ratio = 0.929 hyp_len = 13 ref_len = 14)
साथियों को।	21.267546355574527	18.229325447635308	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 2.000 hyp_len = 2 ref_len = 1)
पीएम सूर्यघर का स् वप् न बिजली योजना उसे एक नई शक्ति देना है और इस बदलाव का परिणाम अपने देश में सरल और अधिक से अधिक अपने आस-पास के लोगों को मिलना है जब उनके बिजली के बिल छोटे होते हैं।	18.508744933880486	16.189276793426412	BLEU = 2.28 16.7/2.4/1.2/0.6 (BP = 0.953 ratio = 0.955 hyp_len = 42 ref_len = 44)
Electrical vehicle की मांग बढ़ रही है।	48.14887267981266	44.68655913255218	BLEU = 14.54 42.9/16.7/10.0/6.2 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6)
जब पीएम सूर्यघर योजना के तहत जो बिजली बनाता है वह दिन से अपनी साइकिल की बचत भी कम कर सकता है।	24.288576703600334	20.962097495351713	BLEU = 3.82 13.6/4.8/2.5/1.3 (BP = 1.000 ratio = 1.222 hyp_len = 22 ref_len = 18)
साथियों को।	21.267546355574527	18.229325447635308	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 2.000 hyp_len = 2 ref_len = 1)
हम Green Hydrogen Mission के साथ एक global hub बनाना चाहते हैं।	54.08229750537883	49.838679341361974	BLEU = 15.85 41.7/27.3/10.0/5.6 (BP = 1.000 ratio = 1.091 hyp_len = 12 ref_len = 11)
बहुत तेजी से नीतियां बनी हैं। बहुत तेजी से इनका implementation काम हो रहा है और भारत green hydrogen एक new energy की दिशा में हम आगे बढ़ना चाहते हैं।	35.72820731681626	31.087297870071275	BLEU = 6.08 20.0/10.3/3.6/1.9 (BP = 1.000 ratio = 1.154 hyp_len = 30 ref_len = 26)
"""और ये सभी जो प्रयास चल रहे हैं, climate की चिंता तो है ही, global warming की चिंता है।"""	23.14081210649054	20.082597470989445	BLEU = 3.64 13.0/4.5/2.4/1.2 (BP = 1.000 ratio = 1.278 hyp_len = 23 ref_len = 18)
लेकिन इनमें green jobs का बहुत भरोसा है।	23.118775840166485	21.0729058156375	BLEU = 7.59 25.0/14.3/8.3/5.0 (BP = 0.687 ratio = 0.727 hyp_len = 8 ref_len = 11)
"""और इसलिए आने वाले समय में green jobs का महत्त्व बढ़ा रहा है, जो सबसे पहले कैप्चर के लिए मेरे देश के युवाओं को अवसर प्रदान करने और green jobs के लिए एक बहुत बड़ा क्षेत्र में बढ़ाया जा रहा है।"""	22.700448682732446	20.004268001676138	BLEU = 2.71 15.9/4.7/1.2/0.6 (BP = 1.000 ratio = 1.189 hyp_len = 44 ref_len = 37)
"""""""मेरे प्यारे देशवासियों,"""	14.219993158659856	15.674651975755753	BLEU = 25.85 62.5/42.9/16.7/10.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8)
"""आज हमारे साथ इस तिरंगे झंडे के नीचे वे युवा बैठे हैं, जिन्होंने ओलंपिक की दुनिया में भारत को ऊपर दिया है।"""	22.27100060081273	19.59889135593889	BLEU = 2.25 20.0/2.1/1.1/0.6 (BP = 1.000 ratio = 1.190 hyp_len = 25 ref_len = 21)
मैं अपने देश के सभी खिलाड़ियों को, मैं देश के सभी खिलाड़ियों को 140 करोड़ देशवासियों से बधाई देता हूं।	18.77997420690947	16.876270875835473	BLEU = 3.93 19.0/5.0/2.6/1.4 (BP = 0.909 ratio = 0.913 hyp_len = 21 ref_len = 23)
"""और हम नए सपनों, नए कार्यों को लेकर बहुत सजने के साथ नए लक्ष्यों को पाने के लिए आगे बढ़ते हैं। इस प्रकार मैं विश् वास के साथ उन्हें धन्यवाद देता हूं।"""	12.58275237997856	10.32215413878261	BLEU = 1.26 5.7/1.5/0.8/0.4 (BP = 1.000 ratio = 1.296 hyp_len = 35 ref_len = 27)
आगामी कुछ दिनों में भारत के एक बहुत बड़े डाटा पैरालंपिक के लिए पेरिस जाने की तैयारी होगी।	26.73832647491434	23.74929387415793	BLEU = 5.11 22.2/5.9/3.1/1.7 (BP = 1.000 ratio = 1.059 hyp_len = 18 ref_len = 17)
मैं अपने सभी पैरालंपिक खिलाड़ियों को भी बहुत-बहुत शुभकामनाएं देता हूं।	18.513033870685558	14.944538042075889	BLEU = 3.42 9.1/5.0/2.8/1.6 (BP = 0.913 ratio = 0.917 hyp_len = 11 ref_len = 12)
साथियों को।	21.267546355574527	18.229325447635308	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 2.000 hyp_len = 2 ref_len = 1)
भारत ने जी-20 को ऑर्गेन किया है। हिंदुस्तान के कई शहरों में ऑर्गेन किया है।	32.3548864669252	27.284196215961497	BLEU = 3.46 20.0/3.6/1.9/1.0 (BP = 1.000 ratio = 1.250 hyp_len = 15 ref_len = 12)
200 से ज् यादा event किए गए हैं। पूरे विश्व में G-20 का इतना बड़ा आयोजन नहीं हुआ है। यह समय हुआ है।	14.663849755945979	13.67685130051878	BLEU = 2.33 17.4/2.3/1.2/0.6 (BP = 1.000 ratio = 1.278 hyp_len = 23 ref_len = 18)
यह एक बात सिद्ध की है कि भारत में बड़े-बड़े कामकाज को मिलाने की शक्ति है।	16.387152680604796	14.424417922013985	BLEU = 2.84 18.8/3.3/1.8/1.0 (BP = 0.882 ratio = 0.889 hyp_len = 16 ref_len = 18)
भारत तो किसी के आस-पास की शक्ति सबसे अधिक है।	7.983269763205151	7.372879454127239	BLEU = 4.20 10.0/5.6/3.1/1.8 (BP = 1.000 ratio = 1.111 hyp_len = 10 ref_len = 9)
"""""""अगर यह सिद्ध हो, तो मित्र हिंदुस्तान का सपना है कि जो 2036 में Olympic हो, वह मेरी हिंदुस्तान की जमीन पर होगा, इसके लिए हम तैयार हैं, इसके लिए हम आगे बढ़ रहे हैं।"""""""	22.519580842887223	19.593972043033357	BLEU = 6.04 28.9/9.1/4.7/1.2 (BP = 0.978 ratio = 0.978 hyp_len = 45 ref_len = 46)
साथियों को।	21.267546355574527	18.229325447635308	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 2.000 hyp_len = 2 ref_len = 1)
"""""""सबके पश्चात् जो लोग हैं, ये हमारे सामाजिक भोजन के हैं, जो लोग पीछे रहते हैं, वे हमें आगे बढ़ने में जल्दी करेंगे, और इसलिए हम आगे बढ़ने की इच्छा में भी उस समय मिल जाएंगे, आगे बढ़ने वाले भी हमें आगे ले जाएँगे।"""""	13.13099088434021	11.993514486092623	BLEU = 3.71 22.2/5.7/1.9/1.0 (BP = 0.946 ratio = 0.947 hyp_len = 54 ref_len = 57)
"""और इसलिए हम सभी का जोहार बन रहा है कि हमारे समाज में भी जो क्षेत्र पीछे हैं, जो समाज पीछे हैं, जो लोग पीछे हैं, जो हमारे छोटे-छोटे किसान हैं। हमारे जंगलों में रहने वाले आदिवासी भाई-बहन। माताओं के लिए इसके लिए बहुत प्रयास होगा।"""	13.041646446724942	10.716877953882063	BLEU = 0.93 7.8/1.0/0.5/0.3 (BP = 0.925 ratio = 0.927 hyp_len = 51 ref_len = 55)
लेकिन अब तो जल्दी पकड़े गए हैं। अब तो हमें इसे बहुत दिनों तक नहीं करना चाहिए। बहुत जल्दी वे हमारे पास आते हैं। हमारे रूप में आते हैं। हमारी शक्ति बहुत दूर है।	11.964714609695928	8.973535957271945	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.133 hyp_len = 34 ref_len = 30)
और बहुत सावधानी से हमें यह काम करना चाहिए।	10.174175291169217	7.6306314683769125	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
और इसके लिए एक बहुत बड़ा अवसर आता है।	8.713537003514835	6.535152752636127	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
मैं मानता हूँ कि संवेदनशीलता की आंखों से इससे बहुत अवसर और क्या हो सकता है।	20.588942217155953	16.3219937438545	BLEU = 2.45 6.2/3.3/1.8/1.0 (BP = 1.000 ratio = 1.143 hyp_len = 16 ref_len = 14)
हम जानते हैं कि 1857 के स्वतंत्रता संग्राम के पहले भी अंग्रेज़ों के मुंह में दमने वाले हमारे देश के एक आदिवासी युवक थे।	31.449770094330464	26.419970272710597	BLEU = 3.74 16.7/4.3/2.3/1.2 (BP = 1.000 ratio = 1.091 hyp_len = 24 ref_len = 22)
बीस-बीस वर्ष की उम्र में उन्होंने अंग्रेज़ों के मुंह में लाया जो आज बिरसा मुंडा के रूप में पूजा किया जाता है।	20.268322427741907	16.578804047383734	BLEU = 2.51 9.1/4.8/2.5/1.3 (BP = 0.727 ratio = 0.759 hyp_len = 22 ref_len = 29)
भगवान बिरसा मुंडा का 150वां जयंती आ रहा है।	62.06404123765199	53.685745253022965	BLEU = 10.55 33.3/12.5/7.1/4.2 (BP = 1.000 ratio = 1.286 hyp_len = 9 ref_len = 7)
इसे हम सभी के लिए प्रेरणा का स्रोत बनाएं।	9.522106795142026	7.141580096356519	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9)
समाज के साथ-साथ कुछ छोटे व्यक्ति भी देश के लिए जो कर्तव् य रखते हैं उससे अधिक परिचित बिरसा जानकर जो अधिक हो सकते हैं।	12.783946363311946	10.70775546725289	BLEU = 1.79 8.0/2.1/1.1/0.6 (BP = 1.000 ratio = 1.136 hyp_len = 25 ref_len = 22)
आओ भगवान बिरसा को पहचानने के 150वें जयंती को जब मनाते हैं तो संवेदनशीलता का हमारा काम बढ़ाएं। समाज के साथ हमारा मन बढ़ाएं। हमलोग समाज के सभी लोगों को गरीबों, दलितों, पीछे के लोगों, आदिवासियों को हमारे साथ ले जाकर चलें। इस संकल् प को लेकर चलें।	25.837692093272775	23.06851674073603	BLEU = 2.32 27.5/2.0/1.0/0.5 (BP = 1.000 ratio = 1.000 hyp_len = 51 ref_len = 51)
मेरे प्यारे देश के लोग।	7.826345342022215	5.869759006516661	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4)
"""हमने संकल् पों के साथ चले गए, हमने बहुत आगे बढ़े हैं, लेकिन यह भी सच है कि कुछ लोग हैं, जो विकास नहीं देख पाते, कुछ लोग हैं, जो भारत की अच्छी कल्पना नहीं कर पाते, जब तक कि वे हमें अच्छा नहीं लगते।"""	11.336761126873363	10.83131048536811	BLEU = 1.19 17.0/1.0/0.5/0.2 (BP = 1.000 ratio = 1.019 hyp_len = 53 ref_len = 52)
ऐसे खराब मन वाले लोगों का नहीं है।	7.129730321543646	5.347297741157734	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.779 ratio = 0.800 hyp_len = 8 ref_len = 10)
देश को ऐसे लोगों से बचाना होगा।	11.263377225427826	8.447532919070868	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.400 hyp_len = 7 ref_len = 5)
वे निराशा के गले में डूब गए लोग हैं।	14.177340304149894	12.211139431606002	BLEU = 4.77 11.1/6.2/3.6/2.1 (BP = 1.000 ratio = 1.125 hyp_len = 9 ref_len = 8)
"""""""ऐसे जबरदस्ती निराशाओं के गले में डूबने वाले लोग अपने गले में फिर से बन जाएंगे, तब उसे बनाने का कारण बनेगा, सबका कारण बनेगा, आजादी का रास्ता मिलेगा और उससे देश का इतना बड़ा हिस्सा बनेगा, जिसमें हमें नए तरीके से काम करना चाहिए।"""""""	15.406658479266437	13.07968290045832	BLEU = 4.70 18.2/7.4/3.8/1.0 (BP = 1.000 ratio = 1.000 hyp_len = 55 ref_len = 55)
"""इसलिए ऐसे जो निराशावादी पीछे रहते हैं, उन्हें खुशी ही है, उतना ही नहीं उनके गले में निकलने का समय है।"""	17.76483569380026	13.905984245477592	BLEU = 1.51 4.0/2.1/1.1/0.6 (BP = 1.000 ratio = 1.190 hyp_len = 25 ref_len = 21)
यह विचार सभी के सपनों को देख रहा है। वहाँ जोड़ने की कोशिश में शुरू हुआ है।	9.354336990934772	7.7972125479788446	BLEU = 2.29 5.9/3.1/1.7/0.9 (BP = 1.000 ratio = 1.062 hyp_len = 17 ref_len = 16)
देश को इसे समझना होगा।	9.399462887834979	7.049597165876236	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4)
लेकिन मैं देशवासियों से चाहता हूं कि हम अपनी इस व् यवस् था से, हमारी ईमानदारी से, हमारे देश के साथ चाहने से, हमारे हर देशवासी के लिए भी उनके दिलों को ध् यान में रखकर हमारे देश के आगे बढ़ने की दिशा में कभी पीछे नहीं आए। यह मेरा विश्वास है।	15.266591138179278	12.133279539937934	BLEU = 0.87 5.5/0.9/0.5/0.2 (BP = 1.000 ratio = 1.000 hyp_len = 55 ref_len = 55)
साथियों को।	21.267546355574527	18.229325447635308	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 2.000 hyp_len = 2 ref_len = 1)
चुनौतियाँ हैं। मुफ्त मुफ्त मुफ्त मुफ्त है। चुनौतियाँ भीतर हैं। चुनौतियाँ भी बाहर हैं और हम कैसे-कैसे ताकतवर बन जाएंगे। कैसे-कैसे हमारा वेतन बढ़ेगा तो चुनौतियाँ भी बढ़ेगी।	17.27102366869645	12.953267751522338	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.931 ratio = 0.933 hyp_len = 28 ref_len = 30)
दूसरी चुनौती और बढ़ गई है और मुझे उसकी बात लगती है।	10.00751339661229	8.561742980601334	BLEU = 3.39 8.3/4.5/2.5/1.4 (BP = 1.000 ratio = 1.000 hyp_len = 12 ref_len = 12)
लेकिन मैं ऐसी शक्ति का कहना चाहता हूं कि भारत का विकास किसी मुश्किल से नहीं आता।	16.29651378067194	14.239938456398235	BLEU = 2.68 17.6/3.1/1.7/0.9 (BP = 0.889 ratio = 0.895 hyp_len = 17 ref_len = 19)
हम देश में धनी होने पर भी कभी देश के खिलाफ लड़ाई नहीं लड़ी है।	8.102312537710429	6.961875769251283	BLEU = 2.63 6.7/3.6/1.9/1.0 (BP = 1.000 ratio = 1.071 hyp_len = 15 ref_len = 14)
हम बुद्ध का देश हैं संघर्ष हमारा रास्ता नहीं है।	11.55282555461935	8.664619165964513	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.250 hyp_len = 10 ref_len = 8)
"""और इसलिए दुनिया सोचती नहीं है। भारत के आगे बढ़कर मैं दुनिया के समाज को विश् वास दिलाता हूं कि आप भारत के स्रोत को समझें। भारत के हजार वर्षों का इतिहास समझो। आप लोगों को हमें कष्ट नहीं मानना चाहिए। आप उन देशों से जुड़े नहीं हैं, इसलिए सभी लोगों को जाति के विचारों की शक्ति कहाँ है, जहाँ है। उस भूमि का और अधिक प्रयास करना चाहिए। लेकिन फिर भी मैं देशों से कहता हूं कि कितनी चुनौती है।"""	18.767792519346536	16.041407774774115	BLEU = 0.79 14.1/0.6/0.3/0.2 (BP = 1.000 ratio = 1.133 hyp_len = 85 ref_len = 75)
"""""""हम डूबेंगे, हम हँसेंगे, हम खड़े नहीं हैं, हम खड़े नहीं हैं।"""""""	8.370217822398915	10.830736929493947	BLEU = 12.58 42.9/20.0/10.5/2.8 (BP = 1.000 ratio = 1.235 hyp_len = 21 ref_len = 17)
हम अपने संकल् पों के लिए 140 करोड़ देशवासियों की भागीदारी को बदलने के लिए, भागीदारी सुनिश्चित करने के लिए, देश के सच्चाई को सुनिश्चित करने के लिए कुछ भी नहीं छोड़ेंगे।	24.42395277331027	22.225315674306664	BLEU = 3.41 17.6/6.1/1.6/0.8 (BP = 1.000 ratio = 1.417 hyp_len = 34 ref_len = 24)
"""""""सभी परिवर्तनशील लोग हमलोगों को अपनी संस्कृति से प्राप्त कर सकते हैं, इसे मैं विश् वास करता हूँ।"""""	10.72910418163477	10.256772473037467	BLEU = 7.71 25.0/13.0/4.5/2.4 (BP = 1.000 ratio = 1.200 hyp_len = 24 ref_len = 20)
मेरे प्यारे देश के लोग।	7.826345342022215	5.869759006516661	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4)
समाज की खुशी में भी परिवर्तन कभी-कभी बहुत बड़ी चुनौतियों का कारण बनते हैं।	12.726431060901112	10.437680438532976	BLEU = 2.84 7.1/3.8/2.1/1.1 (BP = 1.000 ratio = 1.000 hyp_len = 14 ref_len = 14)
हमारे देश के सभी लोग भ्रष् टाचार की दीमक से परेशान हैं।	21.10270495209549	18.85364478196136	BLEU = 6.23 16.7/9.1/5.0/2.8 (BP = 0.920 ratio = 0.923 hyp_len = 12 ref_len = 13)
कुल मिलाकर भ्रष्ठाचार ने सामान्य लोगों की व्यवस्था पर विश् वास उठाया है।	27.949788076088954	23.363528071803728	BLEU = 3.67 15.4/4.2/2.3/1.2 (BP = 1.000 ratio = 1.300 hyp_len = 13 ref_len = 10)
उनका अपना योग्यता और शक्ति के लिए जो दूसरों को खींच रहा है वह देश के विकास में नुकसान पहुंचाता है।	18.666395694380974	14.67604536388073	BLEU = 1.82 4.8/2.5/1.3/0.7 (BP = 1.000 ratio = 1.167 hyp_len = 21 ref_len = 18)
और इसलिए मैंने शिकायत के तौर पर भ्रष् टाचार से एक लड़ाई लड़ी है।	20.266455821957027	18.139842291627712	BLEU = 5.68 14.3/7.7/4.2/2.3 (BP = 1.000 ratio = 1.077 hyp_len = 14 ref_len = 13)
"""""""मैं जानता हूँ, इसकी कीमत मुझे देनी चाहिए, मुझे सम्मान देना चाहिए, लेकिन देश से बड़ा मेरा सम्मान नहीं हो सकता, देश के सपनों से बड़ा मेरा सम्मान नहीं हो सकता।"""""""	13.277381316028395	11.861677987110042	BLEU = 5.92 24.4/10.0/5.1/1.3 (BP = 0.929 ratio = 0.932 hyp_len = 41 ref_len = 44)
और इसलिए ईमानदारी के साथ भ्रष् टाचार के साथ मेरी लड़ाई चलेगी, तेजी से चलेगी और भ्रष् टाचारों में काम करना होगा।	30.8674880503575	26.708050461262943	BLEU = 4.14 21.7/4.5/2.4/1.2 (BP = 1.000 ratio = 1.095 hyp_len = 23 ref_len = 21)
मैं भ्रष्टाचारों के लिए भय का वातावरण बनाना चाहता हूं कि देश के सामान्य लोगों में झगड़े का जो पार हो रहा है वह मुझे पार करना होगा।	24.874301071217594	19.14736465701772	BLEU = 1.34 3.6/1.9/1.0/0.5 (BP = 1.000 ratio = 1.120 hyp_len = 28 ref_len = 25)
"""""""लेकिन सब से बड़ी नई चुनौती आई है, भ्रष्टाचारों के साथ परिचय तो है, लेकिन समाज के जीवन के ऊपर एक जो बदली है, वह सब से बड़ी चुनौती भी है और एक समाज के लिए सब से बड़ा विचार भी है।"""""""	19.02007628471693	16.6420260550981	BLEU = 5.32 23.5/8.0/4.1/1.0 (BP = 1.000 ratio = 1.109 hyp_len = 51 ref_len = 46)
क्या कोई सोच सकता है कि मेरे देश में इतनी बड़ी संविधान हमारे पास होती तो भी कुछ ऐसे लोग निकलते हैं जो भ्रष्टाचार का पालन करते हैं?	18.964610383902883	15.21408859421362	BLEU = 1.53 6.9/1.8/0.9/0.5 (BP = 1.000 ratio = 1.160 hyp_len = 29 ref_len = 25)
खुलेआम भ्रष्ठाचार का जय-जयकार है।	62.87200860125556	57.81664906729929	BLEU = 23.64 60.0/25.0/16.7/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5)
समाज में ऐसा बीज उगाने का जो प्रयास होता है। भ्रष्ठाचार का जो महिमामंडन होता है। भ्रष्ठाचारियों की स्वतंत्रता बढ़ाने का जो निरंतर प्रयास चल रहा है वह सभी समाजों के लिए बहुत बड़ा चुनौती बन गया है। बहुत बड़ा विचार का विषय बन गया है। भ्रष्टाचारों के सामने, समाज में अच्छी तरह बनी रखवाली का ही कोई भ्रष्टाचार व्यक्ति उस रास्ते जाने से डरता है।	31.916478805717656	26.191741478026447	BLEU = 1.61 14.9/1.5/0.8/0.4 (BP = 1.000 ratio = 1.117 hyp_len = 67 ref_len = 60)
"""""""अगर उसका महिमामंडन होगा तो, जो आज भ्रष्ठाचार नहीं करेगा, उसका भी वैसा तो समाज में सम् मान का रंग बनेगा, उस रास्ते पर जाने वाला नहीं है।"""""	27.10339230977428	24.53871045101185	BLEU = 6.09 36.1/8.6/2.9/1.5 (BP = 1.000 ratio = 1.091 hyp_len = 36 ref_len = 33)
मेरे प्यारे देश के लोग।	7.826345342022215	5.869759006516661	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4)
मैं समझ सकता हूँ कि बांग्लादेश में जो भी हुआ वह आस-पास के देशों के लिए संवेदनशील है।	16.429938412041675	13.057773715086633	BLEU = 2.15 5.6/2.9/1.6/0.8 (BP = 1.000 ratio = 1.059 hyp_len = 18 ref_len = 17)
"""मैं आशा करता हूँ कि वहाँ स्थिति जल्दी ठीक हो जाएगी। 140 करोड़ देशवासियों की राय है कि वहाँ हिंदू, वहाँ के लोग किसी भी तरह के समाज की सुरक्षा है।"""	14.923848486703964	13.42560014917518	BLEU = 2.74 14.7/3.0/1.6/0.8 (BP = 1.000 ratio = 1.000 hyp_len = 34 ref_len = 34)
भारत हमेशा चाहता है कि हम अपने आस-पास के देशों को सुख और सुख के रास्ते चलाएँ।	12.661897702298738	10.200420417466553	BLEU = 2.16 5.9/3.1/1.7/0.9 (BP = 0.943 ratio = 0.944 hyp_len = 17 ref_len = 18)
"""""""शांति के लिए हमारा Commitment है, हमारा स्रोत है।"""""""	32.660095667108344	31.33792043592663	BLEU = 23.58 56.2/33.3/21.4/7.7 (BP = 1.000 ratio = 1.067 hyp_len = 16 ref_len = 15)
"""""""हमें भविष्य में बांग्लादेश के विकास के रास्ते में हर पल हमारी भलाई होती है, क्योंकि हम मानव जाति के भले विचारक हैं।"""""""	15.556107249223523	13.873555936721212	BLEU = 7.78 30.0/13.8/7.1/1.9 (BP = 0.905 ratio = 0.909 hyp_len = 30 ref_len = 33)
मेरे प्यारे देश के लोग।	7.826345342022215	5.869759006516661	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4)
हमारे संविधान के 75 साल होते हैं।	51.684812893461405	54.17744084041415	BLEU = 41.11 57.1/50.0/40.0/25.0 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6)
"""""""भारत के संविधान के 75 वर्ष चले, देश का एक निर्माण, देश के ऊपर बहुत बड़ा काम कर रहा है।"""""""	21.725062432235486	20.64189155445662	BLEU = 13.54 39.3/18.5/11.5/4.0 (BP = 1.000 ratio = 1.037 hyp_len = 28 ref_len = 27)
भारत की लोकतंत्र को मजबूत करने के लिए हमारे देश की संविधान की बहुत आवश्यकता है।	24.46205650054603	21.476099458396757	BLEU = 3.46 25.0/3.3/1.8/1.0 (BP = 1.000 ratio = 1.000 hyp_len = 16 ref_len = 16)
हमारे देश के दलितों, पीड़ितों, शोषितों और वंचितों को बचाने का बहुत बड़ा काम हमारे संविधान का काम कर चुका है।	29.657276316389407	24.5804828903018	BLEU = 2.33 17.4/2.3/1.2/0.6 (BP = 1.000 ratio = 1.095 hyp_len = 23 ref_len = 21)
अब हमें संविधान के 75 वर्ष मनाने जा रहे हैं तो हमें देशवासियों को संविधान में तय किए गए काम के भाव पर बल देना बहुत जरूरी है और जब मैं काम की बात कर रहा हूँ तो मैं लोगों पर भरोसा नहीं बनाना चाहता।	19.555655544047358	15.870028267022374	BLEU = 1.15 8.9/1.1/0.6/0.3 (BP = 1.000 ratio = 1.098 hyp_len = 45 ref_len = 41)
काम केंद्र सरकार का भी है। काम केंद्र सरकार के सभी बच्चों का भी है। काम राज्य सरकार का भी है। राज्य सरकार के सभी बच्चों का भी है।	24.69337287031646	18.520029652737342	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.611 hyp_len = 29 ref_len = 18)
कर्तव् य हर ग्राम की स्वाराज संस्था का है। चाहना तो पंचायत हो, नगरपालिका हो, महानगरपालिका हो, तहसिल हो, जिला हो सबका कर्तव् य है।	38.835516138366124	35.9225448304114	BLEU = 5.75 34.5/17.9/1.9/1.0 (BP = 1.000 ratio = 1.036 hyp_len = 29 ref_len = 28)
लेकिन इसके साथ-साथ 140 करोड़ देशवासियों का भी काम है।	23.250813650682314	22.12487413827961	BLEU = 8.39 20.0/11.1/6.2/3.6 (BP = 1.000 ratio = 1.250 hyp_len = 10 ref_len = 8)
"""""""अगर हम मिलकर अपना काम नियंत्रित करते हैं, तो हम अपने से दूसरे के अधिकारों को बचाने के लिए काम बनाते हैं और, जब काम मनाया जाता है, तब अधिकार बचाए जाते हैं, इसलिए कोई दूसरा काम करने की जरूरत नहीं होती।"""""	17.832893844530105	15.084696781418817	BLEU = 3.61 19.6/6.0/2.0/1.0 (BP = 0.907 ratio = 0.911 hyp_len = 51 ref_len = 56)
मैं चाहता हूं कि हम इस भाव के साथ आगे बढ़ें। हमारी लोकतंत्र भी मजबूत होगी।	18.129381404949438	14.521235536345614	BLEU = 2.45 6.2/3.3/1.8/1.0 (BP = 1.000 ratio = 1.231 hyp_len = 16 ref_len = 13)
हमारी ताकत और बढ़ेगी और एक नई ताकत के साथ हम आगे बढ़ेंगे।	8.569791753996864	6.427343815497648	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.182 hyp_len = 13 ref_len = 11)
मेरे प्यारे देश के लोग।	7.826345342022215	5.869759006516661	BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4)
हमारे देश में Supreme Court में एक बार Uniform Civil Code पर चर्चा हुई है।	38.98345840209336	36.11567945506343	BLEU = 12.30 33.3/21.4/7.7/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 15 ref_len = 15)
"""कई आदेश दिए हैं, क्योंकि देश में एक बहुत अधिक माना जाता है और इसमें भी सत्य है कि जो Civil Code हमलोगों से लाता है, वह Civil Code सचमुच में एक प्रकार का Communal Civil Code है, भेदभाव का Civil Code।"""	29.758321904537095	26.422728884958403	BLEU = 4.92 21.3/10.9/2.2/1.1 (BP = 1.000 ratio = 1.022 hyp_len = 47 ref_len = 46)
